age,income,credit_score,transaction_amount,num_transactions,region,account_type,is_fraud
18,69404.57194422206,733,81.29155561867437,5,east,premium,0
31,61937.25436100281,693,87.20199738817536,4,west,savings,0
45,37309.46317551074,774,150.8679523870145,9,west,checking,0
53,57583.81579616556,712,223.4002483206439,2,south,savings,0
21,65072.9675759358,602,5.155979752079089,5,north,savings,0
38,77920.4703908175,616,134.89881726061196,6,west,checking,0
29,68312.55951121089,688,31.004370421216414,7,north,premium,0
32,66412.69981467217,494,63.68561110384534,4,west,savings,0
60,55901.289919227456,813,64.14939902491327,5,north,savings,0
18,60824.68008135175,715,94.96603488978565,8,west,savings,0
36,73742.57351059238,778,61.00056780864988,4,south,checking,1
38,35008.33903780526,553,17.03597517827608,5,east,savings,0
44,49758.41009174566,779,23.608417088479026,7,south,savings,0
34,43411.46876865639,850,5.1014727692387645,11,west,checking,1
37,60687.29678089186,574,95.30225328389665,11,north,savings,0
30,73453.33263476181,741,463.33410743955324,3,north,savings,0
36,46045.38569918389,680,18.439633463092555,10,north,premium,0
30,19145.43448795843,556,438.55219283995064,8,west,premium,0
40,48816.68882463295,719,198.2792288718331,9,south,premium,0
30,68702.1059802611,746,152.20912536634137,8,east,savings,0
37,63064.4485442482,631,155.4630307666235,4,east,premium,0
33,61422.79371715864,773,262.9335953471982,5,west,checking,0
45,50800.100471882804,546,16.96184468928235,8,east,savings,0
33,35814.5389567032,560,105.40519852624519,8,south,checking,0
18,62729.41482436701,690,179.14849575857832,10,east,savings,0
46,42485.77284948063,682,132.5809534214576,7,east,checking,0
24,87761.45100070685,622,268.2659119289109,6,north,checking,0
27,63557.60812531774,744,11.252456842527677,5,north,checking,0
28,46290.27546169073,722,176.01704401632108,9,north,savings,0
47,45829.22128917058,748,114.54437308356921,8,south,checking,0
18,53605.836900796174,670,71.50249062460864,13,south,savings,0
65,51407.47116967375,728,62.38982557929794,7,east,premium,0
44,71752.50663294931,644,145.46663537975186,8,west,checking,0
36,57796.2425461607,844,332.45474447955354,8,south,savings,0
33,44025.52391637208,614,102.82921973560946,6,east,savings,0
36,83356.61027733673,848,261.2082953122365,12,south,checking,0
39,55739.624972803336,682,77.16391009964866,9,north,savings,0
40,66532.59513953346,569,16.203686299545033,9,east,checking,1
39,45876.60238832861,789,9.521780301541192,7,west,savings,0
34,60446.73441616785,690,7.904832473718255,10,north,checking,0
32,59666.64986714793,748,71.74169920760987,10,south,savings,0
32,26655.260618557706,777,61.70084274808096,8,north,checking,0
32,85229.1266569096,707,189.8437368733484,6,south,premium,0
45,74359.66691383821,632,203.6977333215343,10,east,checking,1
39,49042.070257810185,758,7.828891982304281,7,west,savings,0
18,38465.953893162165,680,37.485371675717936,15,east,premium,0
40,60213.42420705328,734,48.08490065493996,5,south,savings,0
35,56300.465491215946,507,118.98225378580793,10,west,checking,0
33,60335.03422844844,715,23.41304717110854,5,south,checking,0
30,57873.660942911345,628,21.57037451124724,7,east,savings,0
45,62593.61483958889,812,431.79612610450954,3,south,savings,0
43,76709.5854908771,729,244.60145959488568,6,west,savings,0
26,63521.54807692969,699,29.88748783654651,8,east,premium,0
38,39255.167516350884,718,78.27484835300694,5,west,premium,0
24,75438.44279068678,600,65.92046510932128,4,north,savings,0
20,79609.2184523243,809,234.81607805148596,8,east,savings,0
27,102280.85101768127,839,107.06767586022951,8,east,premium,0
42,38147.58950140603,711,20.51903249353743,5,east,savings,0
43,58643.230197254125,807,201.4806694138123,7,south,savings,0
39,23768.51945216519,634,75.84784881311886,8,north,savings,0
41,63297.23734568814,616,45.75969109727314,10,north,savings,0
39,46776.99552749841,683,70.62026143302985,7,south,checking,0
27,83851.6869223743,714,103.30055156676772,7,west,checking,0
38,43380.77544972127,648,63.03706500464805,2,west,savings,0
42,29662.254430491073,723,41.54213857510801,8,north,premium,0
41,47931.043889462206,704,76.24981747211845,8,west,savings,0
45,25367.68343174294,600,2.9038641954344704,8,north,checking,0
41,66266.49181760965,721,222.089335939116,7,south,savings,0
37,24023.75430615519,749,28.120297901343573,4,north,checking,0
44,55426.86371774739,693,6.734639155663953,7,west,savings,0
33,23832.82270215705,772,159.06690796838262,9,east,savings,0
25,50195.53293195037,582,223.04065557205823,13,south,checking,0
32,79650.67233706801,717,252.16355694252988,6,east,savings,0
26,60409.718371536925,586,102.03736276405135,8,north,checking,0
